id,question_type,question,answer,answer_text,answer_skill,chapter_id,topic,subtopic,stale_risk,tags,options
20201201144300upkarvp7kszc4wytaicyy,true_false,在大风天气条件下驾驶机动车，突然感觉到方向盘难以控制时，要逆风方向转动方向盘。,B,错误,大风天气行车，应减速慢行，握紧方向盘，防止车辆跑偏。,1,unknown,unknown,low,chapter:1,正确 | 错误
202012011443019u9q5um5hp4dyitab5dtrf,true_false,驾驶机动车在进入环岛路口时应按顺时针方向行驶，必要时减速或停车让行。,B,错误,环岛情况复杂，应在距环岛50-100米处减速慢行，以逆时针方向驶入环岛，必要时减速或停车让行。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20201229173153mne3suwkj6yr2vcqt3cxnd,single_choice,驾驶机动车违法使用其他机动车号牌、行驶证的，一次记多少分?,D,12分,驾驶机动车违法使用其他号牌、行驶证的，一次记12分。,2,law,points,low,chapter:2;扣分,1分 | 3分 | 6分 | 12分
202012291731536urqdhxajefs5begtgzk6t,true_false,机动车在道路上临时停车时，应按顺行方向停车，车身距道路边缘不超过50厘米。,B,错误,在道路上临时停车要顺向，车身距道路边缘不超30厘米。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20201229173153asyk5emkxbicxi4i18bn8z,true_false,申请机动车驾驶证年龄在70周岁以上的人，需要进行记忆力、判断力、反应力等能力测试。,A,正确,70周岁以上人员申领驾驶证的，会增加记忆力、判断力和反应力等能力测试。,2,law,driver-license,low,chapter:2;驾驶证,正确 | 错误
202012291731535ps4chqyapxckr1rsjrjpu,true_false,车辆在高速公路匝道上掉头时，应确保后方无来车。,B,错误,高速公路匝道禁止掉头。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20201229173153fwz8obbvakvykr5ejwhx6g,true_false,黄色闪光警告信号灯持续闪烁，表示机动车要注意瞭望，在确认安全后可以通过。,A,正确,黄灯持续闪烁，要注意瞭望，确认安全再通过。,1,traffic-signals,signals-signs-markings,low,chapter:1;交通信号,正确 | 错误
20201229173153e2htu8pertm1pfmevzoexa,true_false,夜间驾驶机动车通过急弯路时，应交替使用远近光灯。,A,正确,夜间视线不佳，驾车通过急弯路时，应交替使用远近光灯示意。,1,unknown,unknown,low,chapter:1,正确 | 错误
20201229173153qsgcbnp8v4mumjg5d1bvcx,single_choice,机动车在高速上发生故障时，应当如何设置警告标志？,A,来车方向,在高速公路上故障停车，应立即开启危险报警闪光灯，并在车后方150米以外设置警告标志。,1,traffic-signals,signals-signs-markings,low,chapter:1;交通信号,来车方向 | 本车车前 | 不用设置 | 随意设置
20201229173153relny4xlhyvmhqx3xrkbpp,single_choice,车辆在泥泞路上发生侧滑时，以下做法正确的是？,A,向侧滑的一侧转动转向盘适量修正,泥泞路发生侧滑，应向侧滑一侧适量转动方向盘，修正方向。,1,unknown,unknown,low,chapter:1,向侧滑的一侧转动转向盘适量修正 | 向侧滑的另一侧转动转向盘适量修正 | 迅速制动减速 | 迅速制动停车
20201229173153dzieqgw4xgoqylqobnc3xf,true_false,驾驶机动车应尽量骑轧可跨越车道分界线行驶，便于根据前方道路情况选择车道。,B,错误,骑轧可跨越车道分界线行驶，会影响其他车辆的正常行驶，不可取。,1,unknown,unknown,low,chapter:1,正确 | 错误
20201229173153ywqx6zoa8acuo9ggjhd7dv,true_false,车辆通过铁路道口前，换入低速挡，不得中途换挡，避免导致发动机熄火。,A,正确,进入铁路道口不得中途换挡，容易导致熄火，引发事故。,1,unknown,unknown,low,chapter:1,正确 | 错误
20201229173153kl1nbba4j2c3ayjbxzwip,true_false,在高速公路上行驶感觉疲劳时，应在下一个服务区停车休息。,A,正确,高速公路上行驶感觉疲劳，只能就近在服务区或休息区停车休息。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
202012291731535btedkh9mafsoctdcykfjl,true_false,移动脊柱骨折的受伤人员，要有两名以上人员扶持移动。,B,错误,脊柱骨折不是专业人士最好别随意移动，应及时用三角巾固定。,4,unknown,unknown,low,chapter:4,正确 | 错误
20210125171550bmxep8u1tkzayspi43qg4w,single_choice,饮酒后驾驶机动车的，除按规定处1000元以上2000元以下罚款，还要受到哪种处罚？,C,暂扣6个月驾驶证,初次饮酒后驾车，暂扣驾驶证6个月，并处罚款1000-2000元；再次饮酒后驾车，处10日以下拘留，并处罚款1000-2000元，吊销驾驶证。,15,law,points,low,chapter:15;扣分,扣留机动车 | 扣留行驶证 | 暂扣6个月驾驶证 | 暂扣身份证
2021012517155186al4cjbrz8rrlugkvvhfn,true_false,车辆在高速公路匝道上倒车时，应开启危险报警闪光灯。,B,错误,高速公路匝道禁止倒车。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20210125171551tkmdzae4sddk9twbpeawtb,single_choice,提供虚假材料申请驾驶证的申请人会承担下列哪种法律责任？,C,1年内不得再次申领驾驶证,提供虚假材料申请驾驶证的，一年内不得再次申领。,2,law,driver-license,low,chapter:2;驾驶证,处20元以上200元以下罚款 | 取消申领驾驶证资格 | 1年内不得再次申领驾驶证 | 2年内不得再次申领驾驶证
202101251715517ewkvjxkzxsa5fljmuswnn,single_choice,在道路上作业的清扫车在不影响其他车辆通行的情况下，可以不受什么限制？,B,车辆分道行驶的限制,在道路上作业的清扫车在不影响其他车辆通行的情况下，可不受车辆分道行驶的控制。,1,unknown,unknown,low,chapter:1,行驶速度的限制 | 车辆分道行驶的限制 | 交通信号灯的限制 | 交通标志的限制
202101251715513rr2n9xmkncyfuminnbqty,single_choice,伪造、变造或者使用伪造、变造的机动车登记证书、号牌、行驶证、驾驶证的，会被处多少元罚款？,D,2000元以上5000元以下,伪造、变造或使用伪造、变造的机动车登记证书、号牌、行驶证、驾驶证的，将被处罚款2000-5000元。,15,law,driver-license,low,chapter:15;驾驶证,20元以上200元以下 | 200元以上2000元以下 | 1000元以上2000元以下 | 2000元以上5000元以下
20210125171551cesgel8rnzysen8le4k2be,true_false,驾驶机动车通过急弯路时，最高行驶速度不得超过30公里/小时。,A,正确,驾驶机动车通过急弯路时，应减速慢行，速度不得超过30km/h。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20210125171551fjqfagtcgrarljwnptcuzt,true_false,车辆驶入加速车道后，尽快将车速提高到每小时60公里以上。,A,正确,高速公路行车速度不得低于60km/h，所以要在加速车道尽快完成提速。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20210125171551aldubxkuggxg1gbuvhwfq4,true_false,校车载人不得超过核定的人数，不得以任何理由超员。,A,正确,校车在任何情况下都不得超员驾驶。,1,unknown,unknown,low,chapter:1,正确 | 错误
20210125171551sdbhrpjcuwi97ddxcvhhgp,true_false,在没有施划停车位的人行道上可以临时停车。,B,错误,机动车要停放在规定地点，人行道不能停车。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20210125171551ygrxzoyrdy5srtmoz9wg1b,true_false,行人不得跨越、倚坐道路隔离设施，不得扒车、强行拦车或者实施妨碍道路交通安全的其他行为。,A,正确,行人不得有妨碍道路交通安全的行为。,1,unknown,unknown,low,chapter:1,正确 | 错误
20210125171551lo71q6hufzwkm75a5jjedh,true_false,驾驶机动车驶离高速公路进入匝道后，应将车速降到限定速度以下。,A,正确,匝道的规定车速比高速公路上的车速要低很多，所以要降速。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20210125171551qpec4mlfdssditmva7ne5i,true_false,从事校车业务或者旅客运输，严重超过额定乘客载客的，可构成危险驾驶罪。,A,正确,从事校车业务或者旅客运输，严重超过额定乘客载客的，或严重超速行驶的，可构成危险驾驶罪。,1,unknown,unknown,low,chapter:1,正确 | 错误
20210125171551lwabprmihwcn3nwfrmu7tp,true_false,对于持有小型自动挡汽车驾驶证（C2）的驾驶人，可以驾驶上肢残疾人专用小型自动挡载客汽车。,A,正确,持有小型自动挡汽车驾驶证C2以上的人员，可驾驶上肢残疾人专用小型自动挡载客汽车。,2,law,driver-license,low,chapter:2;驾驶证,正确 | 错误
20210125171551seczpv2fhnrq94ulghyosm,true_false,在道路同方向划有2条以上机动车道的，左侧为快速车道，右侧为慢速车道。,A,正确,同向有2条以上机动车道的，左为快速，右为慢速。,1,unknown,unknown,low,chapter:1,正确 | 错误
20210125171551gfn57gjlzcfqsqp84dztj4,true_false,驾驶机动车在高速公路上行驶，可以随时借用应急车道行驶、超车或停车。,B,错误,高速公路上行车，非紧急情况下不得借用应急车道、超车或停车。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20210125171551brl82rxpcslytzqjmby6l,true_false,交通警察的指挥分为：手势信号和使用器具的交通指挥信号。,A,正确,交通警察的指挥分为：手势、信号和使用器具的交通指挥信号。,1,traffic-signals,signals-signs-markings,low,chapter:1;交通信号,正确 | 错误
20210125171551m7ju1njxq1czcnetq9eqhj,single_choice,车辆行至交叉路口，因前方大型客车遮挡视线，导致闯红灯，会受到什么处罚？,B,记6分,行至交叉路口，因被大车遮挡导致闯红灯的，属于不按交通信号灯指示通行，一次记6分。,2,law,points,low,chapter:2;扣分,记3分 | 记6分 | 记12分 | 不会被计分
20210125171551m5j9fqqlnmtz2ehfxt245z,single_choice,元某在未取得驾驶证的情况下，借用黄某的小型汽车上路行驶，元某的行为将受到下列哪种处罚？,D,处罚款，并处拘留,未取得机动车驾驶证开车上路，处罚款200-2000元，并处15日以下拘留。,15,law,driver-license,low,chapter:15;驾驶证,处20元以上200元以下罚款 | 记12分 | 处十日以下拘留 | 处罚款，并处拘留
2021012517155162gxahbf4nbjfoncgw8vkd,single_choice,驾驶机动车在高速公路上遇雾天时，以下说法正确的是什么？,B,能见度小于50米时，车速不得超过20km/h，从最近的出口驶离高速公路,高速公路上能见度小于50米时，车速不得超20公里每小时，并从最近的出口驶离高速公路。,1,safe-driving,road-rules,low,chapter:1;安全行车,能见度小于100米时，车速不得超过60km/h | 能见度小于50米时，车速不得超过20km/h，从最近的出口驶离高速公路 | 能见度小于200米时，车速不得超过80km/h | 能见度小于30米时，直接在行车道内停车等待
20210125171551by1yuzxhanhimpputjacju,true_false,轮胎胎压过高时容易爆胎，因此在天气炎热时，要经常放气降低胎压。,B,错误,经常降低胎压，会导致胎压过低或不足。,1,unknown,unknown,low,chapter:1,正确 | 错误
20210125171551baypceizkweh2fhehnjxnz,true_false,夜间驾驶机动车会车时，可开启远光灯，以便本车和对向车辆能够更好的看清路面情况。,B,错误,夜间会车，不得使用远光灯，会影响对方驾驶员的视线，易引发交通事故。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20210125171551hcpwndr7swkkersbqle4hr,true_false,驾驶机动车在坡道路段跟车行驶时，应保留比平路跟车时更大的安全距离。,A,正确,坡道行驶容易溜车，跟车行驶应拉大跟车距离。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
202101251715514vcbq7z8ywfx7dz3bwugvr,true_false,如遇交通流量较大的路段，跟车距离不重要，只需要保持低速行驶即可。,B,错误,行车时要时刻注意保持安全的跟车距离。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20210125171551rq5nriu3mujac9f8grom2z,true_false,受伤人员骨折处出血时，要先固定好肢体再进行止血和包扎。,B,错误,伤员骨折处出血时，应先止血消毒，再固定。,4,unknown,unknown,low,chapter:4,正确 | 错误
20210205114628gvbbwhtp2ky976nb94mqh9,single_choice,关于驾驶机动车，以下说法正确的是什么？,C,饮酒后不得驾驶机动车,喝酒不开车，开车不喝酒。饮酒后不得驾驶机动车。,15,unknown,unknown,low,chapter:15,服用国家管制的精神药品可以短距离驾驶机动车 | 饮酒后可以短距离驾驶机动车 | 饮酒后不得驾驶机动车 | 患有妨碍安全驾驶机动车的疾病可以短距离驾驶机动车
20210205114628vchbviq6rcuw1fvagdrjvq,true_false,交通警察指挥的交叉路口遇到停车排队等候或者缓慢行驶时，机动车应当依次交替通行。,A,正确,交叉路口遇前方停车排队等候或缓慢行驶时，应依次交替通行。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20210205114628qrnrcvu2duqk2ykprhmyjw,true_false,驾驶与准驾车型不符的机动车的，一次记3分。,B,错误,驾驶与准驾车型不符的机动车的，一次记9分。,2,law,points,low,chapter:2;扣分,正确 | 错误
20210205114628eg2v8mnsp6kuxsrwnppfaw,true_false,高速公路上最高时速不得超过120公里。,A,正确,高速公路最高时速不得超120公里每小时。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
2021020511462896peiehutptjtdf9s4lyw8,true_false,指路标志的作用是指引道路信息，为驾驶人传递道路方向、地点、距离等信息。,A,正确,指路标志就是为了给驾驶人传递行驶方向和路线信息。,1,traffic-signals,signals-signs-markings,low,chapter:1;交通信号,正确 | 错误
20210205114628dcwyzdazhwjnhn5nl5zdm3,single_choice,驾驶机动车在距离50米以内不得停车的路段是什么？,C,交叉路口,距离交叉路口50米以内，不得停车。,1,safe-driving,road-rules,low,chapter:1;安全行车,急救站 | 消防栓 | 交叉路口 | 公共汽车站
20210205114628bfgh7racoxw1sfkphups9z,single_choice,雾天驾驶机动车跟车行驶，以下做法错误的是什么？,D,鸣喇叭提醒前车提高车速，避免后车追尾,注意是选错误项，雾天行车要减速慢行，保持安全车距，鸣喇叭催促是错误的。,1,safe-driving,road-rules,low,chapter:1;安全行车,加大两车间的距离 | 时刻注意前车刹车灯的变化 | 降低行车速度 | 鸣喇叭提醒前车提高车速，避免后车追尾
20210305160037jqscxeexnsupuwnl7676ej,true_false,机动车前风窗玻璃处可以悬挂装饰类毛绒玩具。,B,错误,前风窗玻璃处悬挂物品会遮挡视线，不利于安全驾驶。,1,unknown,unknown,low,chapter:1,正确 | 错误
202103051600374nyl5gvqstcovlndphhbpt,true_false,驾驶机动车在长下坡路段行驶时，熄火或者空挡滑行可以减少油耗。,B,错误,下坡行驶，空挡滑行会使车辆失去发动机的牵制，只能靠刹车来控制车速，会导致刹车片升温，影响制动效果，不利于安全驾驶。,1,unknown,unknown,low,chapter:1,正确 | 错误
20210305160037ndzdsn1sbpyi7gme1hbmqf,true_false,驾驶机动车起步前，应提醒乘车人系好安全带，并关好车门。,A,正确,上车系好安全带，起步前关好车门。,3,unknown,unknown,low,chapter:3,正确 | 错误
20210305160037napawfr17tyxhyrssysroo,true_false,驾驶机动车在高速公路上行驶时，不得向窗外抛撒物品。,A,正确,行车路上不得向窗外抛撒物品，不文明也不安全。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20210305160037hgbtqjkcd8kspbcugrshsc,single_choice,驾驶机动车不得有下列哪种行为？,B,观看车载电视,行车中观看电视会分散驾驶员的注意力，不利于安全驾驶。,1,unknown,unknown,low,chapter:1,观察前方车辆动态 | 观看车载电视 | 观察后方车辆动态 | 观察交通信号
20210305160037kjptjcg6c3w3rt2sbk16mg,true_false,驾驶人连续驾驶机动车超过4小时，应停车休息至少20分钟。,A,正确,驾驶4小时，休息20分钟。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20210305160037jamul94eizxc1vwmvfbngf,single_choice,驾驶人连续驾驶机动车超过多长时间时，应停车休息至少20分钟？,B,4小时,连续驾驶4小时，应停车休息至少20分钟。,1,safe-driving,road-rules,low,chapter:1;安全行车,2小时 | 4小时 | 6小时 | 8小时
20210305160037efhb7yypdrygtxxgcaw9t4,true_false,驾驶机动车需要在路边临时停车时，可选择在不影响行人通行的人行横道上停放。,B,错误,人行横道不得停车。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20210305160037dfpqfgof4hqkwszctazj3n,single_choice,驾驶机动车需要在路边临时停车时，下列哪种说法是错误的？,A,可在斑马线上临时停放,人行横道（斑马线）是供行人通行的，禁止停放机动车。,1,safe-driving,road-rules,low,chapter:1;安全行车,可在斑马线上临时停放 | 可在路边停车泊位内停放 | 在设有禁止长时停车标志处临时停车 | 在设有禁止停车标志处，不得停车
2021030516003728xlhd1drqjcpfbae4teux,single_choice,驾驶机动车在道路上发生交通事故，难以移动时，正确的做法是？,A,开启危险报警闪光灯，并在车后设置警告标志,车辆在道路上发生故障难以移动时，应第一时间开启危险报警闪光灯，并在车后方设置警告标志，车上人员撤离到安全处。,14,traffic-signals,signals-signs-markings,low,chapter:14;交通信号,开启危险报警闪光灯，并在车后设置警告标志 | 在车前放置警告标志 | 交替使用远近光灯提示其他车辆 | 车上人员在车内等待救援
20210305160037viqjftfyyv4kctjtdcoolg,true_false,当机动车在道路上发生交通事故后，在确保安全的情况下，应将车上人员疏散到路外安全的地方，避免造成二次事故。,A,正确,车辆在道路上发生交通事故后，应第一时间开启危险报警闪光灯，并在车后方设置警告标志，车上人员撤离到安全处。,14,traffic-signals,signals-signs-markings,low,chapter:14;交通信号,正确 | 错误
2021030516003735jtwvz1q87ugez4ssdcm9,single_choice,夜间驾驶机动车发生交通事故，难以移动的，应当开启什么灯？,C,危险报警闪光灯、示廓灯和后位灯,夜间遇事故，要开启危险报警闪光灯、示廓灯和后位灯提醒后方车辆注意。,1,unknown,unknown,low,chapter:1,远光灯和危险报警闪光灯 | 近光灯和危险报警闪光灯 | 危险报警闪光灯、示廓灯和后位灯 | 车内总灯光
202103051600374ipdc46qiproqib4mgzb3q,true_false,驾驶人患有妨碍安全驾驶机动车的疾病，在无明显不适的情况下，可以驾驶机动车。,B,错误,患有妨碍安全驾驶机动车的疾病，无论有没发作，都不能开车。,1,unknown,unknown,low,chapter:1,正确 | 错误
20210305160037ylgiiorvdfjmxzwtga6qyr,single_choice,驾驶人出现下列哪种情况时，可以驾驶机动车？,D,饮水后,很明显，喝水不影响开车安全。,1,unknown,unknown,low,chapter:1,服用国家管制的精神药品后 | 饮酒后 | 过度疲劳时 | 饮水后
20210305160037sn8r2cajwg64fahqfkr2cr,true_false,驾驶机动车在路上行驶，遇到正在进行作业的工程救险车时，要主动避让。,A,正确,驾车遇正在作业的工程救险车辆，应主动减速或停车避让。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20210305160037f48tkbreysbhfn8v5ghtu6,true_false,驾驶未悬挂机动车号牌的车辆，在道路上行驶，发生事故可不报警。,B,错误,发生交通事故，机动车无号牌、无检验合格标志、无保险标志的，应保护现场并立即报警等待交警处理。,14,law,vehicle-registration,low,chapter:14;登记,正确 | 错误
20210305160037twndojuyzzgexn1pn27zax,true_false,驾驶机动车以每小时110公里的速度在高速公路上行驶时，与同车道前车最低保持50米以上的安全距离。,B,错误,高速公路上车速超100公里每小时，应保持100米以上的安全车距。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20210305160037uwjzp8jfu1jrdcqfquivcp,single_choice,在高速同向两车道左侧车道行驶时，应当与同车道前车保持多少米以上的安全距离？,D,100米,高速同向两车道，左侧车道为快速车道，车速最低是100公里，应保持100米以上的车距。,1,safe-driving,road-rules,low,chapter:1;安全行车,20米 | 30米 | 50米 | 100米
202103051600373s2qgbmnin6m6bjbenmdka,true_false,机动车在设置了禁停标志的路段，不得停放车辆，否则一次记2分。,B,错误,违反禁令标志、禁止标线指示的，一次记1分。,2,law,points,high,chapter:2;扣分,正确 | 错误
202103051600378donklpmzdbovdvumz4nr8,true_false,车辆行至交叉路口，需要掉头时，不可直接轧双黄实线掉头，否则一次记2分。,B,错误,违反禁令标志、禁止标线指示的，一次记1分。,2,law,points,high,chapter:2;扣分,正确 | 错误
20210330145531as5a1hjcxh7t2k9zx5te9p,single_choice,违反交通管制的规定强行通行，不听劝阻的，会受到下列哪种处罚？,A,处15日以下拘留,违反交通管制的规定强行通行，不听劝阻的，处罚款200-2000元，并处15日以下拘留。,15,unknown,unknown,low,chapter:15,处15日以下拘留 | 吊销机动车驾驶证 | 处20元以上200元以下罚款 | 追究刑事责任
20210330145531n3ctyzcvgov66wpxldacje,true_false,当驾驶人服用的药物对驾驶行为可能有影响时，驾驶人不得驾驶机动车。,A,正确,服用药物会影响驾驶安全，容易导致交通事故，不得驾驶机动车。,1,unknown,unknown,low,chapter:1,正确 | 错误
202103301455313arrgtv1m2fv1mjnar2yh8,true_false,驾驶机动车需要在路边停车时，应在停车泊位内停放。,A,正确,路边停车，要在规定地点停放。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20210330145531pfnktb4ui6irdf9nvdftsd,true_false,驾驶机动车经过图中绿灯亮的路口时，可以直接通过。,B,错误,图中交警面向左边，说明在指挥左边的车辆，我方要停车等待，即使绿灯也要停车。,1,traffic-signals,signals-signs-markings,low,chapter:1;交通信号,正确 | 错误
20210330145531l8t933u2tomehstecosyus,true_false,在夜间会车的时候，可以适时关闭前大灯。,B,错误,夜间会车应使用近光灯，前大灯包括近光灯。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
2021033014553113k3colnkmsqxtrw88ptvf,true_false,路口最前端的双白实线是减速让行线。,B,错误,路口双白实线是停车让行线。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
202103301455319mgsmignngu3mpesbtthfy,true_false,路口最前端的双白虚线是停车让行线。,B,错误,路口双白虚线是减速让行线。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
202103301455319y16gjvxghpnfbiasdwngr,single_choice,驾驶人机动车驾驶证被吊销后，使用伪造的机动车驾驶证，会受到下列哪种处罚？,D,处十五日以下拘留并处罚金,凡是伪造变造的，将被扣留机动车，处罚款2000-5000元，并处15日以下拘留。,15,law,points,low,chapter:15;扣分,处20元以上200元以下罚款 | 一次记6分 | 暂扣伪造的机动车驾驶证 | 处十五日以下拘留并处罚金
20210330145531pfnjbyttkzs6fagxk2adol,true_false,机动车安装报警器后，遇到紧急情况，可尽快开启报警器提示他人。,B,错误,非法安装报警器、标志灯具，由公安机关交通管理部门强制拆除，予以收缴，并处罚款200-2000元。,2,traffic-signals,signals-signs-markings,low,chapter:2;交通信号,正确 | 错误
20210330145531ha8vryuwywlstakiqmdva,single_choice,驾驶机动车通过学校区域时，最高车速不得超过多少？,A,30公里/小时,学校区域路段复杂，应提前减速，最高车速不得超30公里/小时。,1,unknown,unknown,low,chapter:1,30公里/小时 | 60公里/小时 | 90公里/小时 | 100公里/小时
202103301455313kqbpc7jaweyjyudpprugf,true_false,大风天气行车中，如果遇到狂风袭来，感觉机动车产生横向偏移时，要急转方向以恢复行驶方向。,B,错误,大风天气急转方向容易导致翻车，应减速慢行，握紧方向盘，防止车辆跑偏。,1,unknown,unknown,low,chapter:1,正确 | 错误
20210330145531kt5ndvymkisp8ruiyf1eqa,true_false,驾驶汽车遇到牲畜横穿抢道的情况，要及时鸣喇叭进行驱赶。,B,错误,驾车遇牲畜横穿抢道，应减速或停车避让，鸣喇叭会让其受惊，导致严重后果。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20210415141320pnoeqxo5fbgywwny7qy2m5,true_false,车辆在道路上发生事故，只要有人看守指引，可以不设置警告标志。,B,错误,车辆发生事故，应第一时间开启危险报警闪光灯，并在车后方50-100米设置警告标志。,14,traffic-signals,signals-signs-markings,low,chapter:14;交通信号,正确 | 错误
20210415141320cv8qyucp7txqnprsfnsrbe,true_false,公安机关交通管理部门在交通事故调解期间，有一方当事人向人民法院提起民事诉讼的，应当终止调解。,A,正确,公安机关交通管理部门调解期间，当事人向人民法院提起民事诉讼的，调解终止，由法院接收诉讼。,14,unknown,unknown,low,chapter:14,正确 | 错误
20210415141320fbrserjswbzq3p9wxejbau,true_false,雨天行车，车辆行驶阻力会增大。,B,错误,雨天行车路面湿滑，车辆行驶阻力会减小，应减速慢行。,1,unknown,unknown,low,chapter:1,正确 | 错误
20210415141320sv6vv48fbllze8jdpvuwlt,true_false,通过无人看守的铁路道口，只要在确保安全的情况下，就可以加速通过。,B,错误,驾车行经无人看守的铁路道口，应停车观察，确认安全再通过。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20210415141321fiejxtschom7qvr6xlqqwe,true_false,驾驶机动车在铁路道口突然熄火，无法重新启动时，应立即就地检修。,B,错误,车辆在铁路道口发生故障无法停车时，应设法将车辆转移到道口外再检修，不得在道口内停留。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20210415141321htswvfsceydgwsd2kg7ris,true_false,机动车在通过没有信号灯的交叉路口，应当减速慢行，并让行人和优先通行的车辆先行。,A,正确,通过没有信号灯的路口，按照通行原则应让行人和有优先通行权的车辆先行。,1,traffic-signals,signals-signs-markings,low,chapter:1;交通信号,正确 | 错误
202104251655074rzpjn5jur9hjubjwtuvpw,true_false,准驾车型为小型汽车的，可以驾驶轻型、微型专项作业车。,A,正确,准驾车型为小型汽车的，可驾驶轻型、微型专项作业车。,2,law,driver-license,low,chapter:2;驾驶证,正确 | 错误
202104251655074jvwlrj5gdgrb5vn8bwuwk,true_false,服用国家管制的麻醉药品可以短途驾驶机动车。,B,错误,服用国家管制的麻醉药品不得驾驶机动车。,1,unknown,unknown,low,chapter:1,正确 | 错误
20210425165507ca9de9zyfo1sz5bh3t1boa,true_false,被保险机动车1年内没有发生交通事故，下一年的保险费率会降低。,A,正确,被保险的机动车一年内未发生交通事故，下一年保险费率会降低。如果多年没有发生事故，保险费率可以降到最低标准。,2,unknown,unknown,low,chapter:2,正确 | 错误
20210425165507nuzbbyhrcrq7cz7x3wkrjc,true_false,驾驶机动车遇同车道行驶的前车开启左转向灯时不得超车。,A,正确,前车开启左转向灯，说明要左转、掉头或超车，此时不得超车。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
20210428151653dluj57gvwpfaxwjujce1gy,true_false,驾驶机动车发生未造成人身伤亡的交通事故后，当事人对事实及成因有争议的，应当立即报警。,A,正确,发生交通事故，凡是双方有争议的，就要立即报警，请求协助处理。,14,unknown,unknown,low,chapter:14,正确 | 错误
20210428151653r6vkd9ex51g2ypmf6tgjro,true_false,造成交通事故后当事人逃逸的，有证据证明对方当事人也有过错的，逃逸的当事人仍需承担全部责任。,B,错误,如果对方当事人也有责任，那就也要承担部分责任。,2,unknown,unknown,low,chapter:2,正确 | 错误
20210506182100bvmmsr4k9v9bsowrb3kcgs,true_false,饮酒后驾驶非营运机动车的，处十五日拘留，并处五千元罚款。,B,错误,饮酒后驾驶非营运机动车的，暂扣驾驶证6个月，处罚款1000-2000元。,15,law,points,low,chapter:15;扣分,正确 | 错误
20210506182100voj7fwkas1g8oomdzdreab,true_false,图中标志表示允许临时停车。,B,错误,图中红圈标志内一个交叉，是禁停标志，表示不准停放车辆。,1,traffic-signals,signals-signs-markings,low,chapter:1;交通信号,正确 | 错误
20210510163632segporwktsu2p21ua7aa5y,true_false,驾驶机动车遇到校车在道路右侧停车上下学生时，同向有两条机动车道，左侧车道后方机动车可以减速通过。,B,错误,遇校车停靠，同向有1-2条车道，所有车道都要停车等待。,1,safe-driving,road-rules,low,chapter:1;安全行车,正确 | 错误
202105101636323m2kyaj7ivzqe4jzkat2rv,true_false,驾驶机动车遇到救护车等执行任务的特种车辆时，应迅速避让，为特种车辆空出一条“生命通道”。,A,正确,遇正在执行任务的特种车辆，应主动避让。,1,unknown,unknown,low,chapter:1,正确 | 错误
20210513181606pklcfvvm1e1qjwkxu1ocee,single_choice,道路交通事故的损失是由受害人故意造成的，保险公司是否予以赔偿?,B,不予赔偿,道路交通事故的损失是由受害人故意造成的，保险公司不予赔偿。,14,unknown,unknown,low,chapter:14,可以赔偿 | 不予赔偿 | 应当赔偿 | 应当补偿
20210513181606m5e4jqaxm4nedpffr4fzyt,true_false,有酒后驾驶机动车行为的，机动车交通事故责任强制保险费率将上浮。,A,正确,有酒驾或醉驾行为，交强险费率将上浮。,2,unknown,unknown,low,chapter:2,正确 | 错误
